SID,Nombre,Código,Organización,Latitud,Longitud,Altura,Medida,Valor,Confianza
794,"El Membrillo","AG371","agromet",-38.834167,-71.6825,523.0,"Temperatura",19.99,100
759,"Lonquimay","AG307","agromet",-38.455,-71.36194444,914.0,"Temperatura",,0
123,"Glaciar San Franciscoen Aguas Panimavida","05702011-3","dga",-33.8053,-70.07,2220.0,"Temperatura",,0
1470,"Montes - Chiloé","AG756","agromet",-42.323,-73.24497,15.0,"Temperatura",18.17,100
66,"Río Pulido en Vertedero","03414001-4","dga",-28.0858,-69.9408,1310.0,"Temperatura",,0
1137,"Pisco Elqui","CEAZA_8_Pisco Elqui","ceaza",-30.12903,-70.49471,1240.0,"Temperatura",24.78,100
640,"Ventisquero","AG226","agromet",-34.0225,-71.344166667,178.0,"Temperatura",,0
349,"La Junta","11041001-8","dga",-43.9708,-72.4056,45.0,"Temperatura",,0
1242,"COYHAIQUE CONAF","11317005-0","dga",-45.5511,-72.0589,373.0,"Temperatura",,0
879,"Chanco","AG165","agromet",-35.706556,-72.511167,142.86,"Temperatura",18.65,100
1376,"Mulpulmo","yy:00:00:00:00:53","redmeteo",-40.588404,-72.937682,98.0,"Temperatura",18.43,100
806,"Tierra del Fuego","AG264","agromet",-52.804319889,-69.273691,63.0,"Temperatura",11.3,100
1236,"VALDIVIA (U. AUSTRAL)","10123006-6","dga",-39.8103,-73.2517,14.0,"Temperatura",,0
738,"Pinto","AG108","agromet",-36.713333333,-71.875555556,312.0,"Temperatura",23.85,100
844,"Linares 2","AG99","agromet",-35.932194,-71.566833,193.0,"Temperatura",22.5,100
347,"Villa Santa Lucia","11023002-8","dga",-43.4128,-72.3658,327.0,"Temperatura",,0
10,"Central Chapiquiña","01300006-9","dga",-18.3722,-69.5481,3350.0,"Temperatura",,0
342,"Río Blanco en Chaiten","10683002-9","dga",-42.9183,-72.7039,14.0,"Temperatura",,0
474,"Pichoy, Valdivia Ad.","390006","dmc",-39.6506,-73.0808,21.0,"Temperatura",17.95,100
1347,"Laguna Verde","yy:00:00:00:00:37","redmeteo",-33.11,-71.68,146.0,"Temperatura",,0
1147,"Mincha Sur","CEAZA_MIN_Mincha Sur","ceaza",-31.59425,-71.42159000000001,50.0,"Temperatura",17.82,100
407,"Lago Parrillar","12582003-4","dga",-53.4025,-71.2497,320.0,"Temperatura",,0
944,"Río Cautin en Almagro","09140001-4","dga",-38.78,-72.9469,20.0,"Temperatura",,0
303,"Cautín en Cajón","09129002-2","dga",-38.6867,-72.5028,130.0,"Temperatura",,0
9,"Río Lluta en Panamericana","01211001-4","dga",-18.4,-70.3,10.0,"Temperatura",,0
533,"Paihuano","AG12","agromet",-30.046944444,-70.510833333,1186.0,"Temperatura",,0
805,"Kampenaike","AG289","agromet",-52.6,-70.9,87.0,"Temperatura",11.6,100
177,"El Huape en Cunaco","06034023-4","dga",-34.6581,-71.3019,184.0,"Temperatura",,0
1430,"El Parrón","AG728","agromet",-33.508555,-71.084029,167.0,"Temperatura",22.6,100
1293,"Cerro Paranal, observatorio astronómico","240005","dmc",-24.6275,-70.40472,2648.0,"Temperatura",17.16,100
1149,"Laguna Hurtado","CEAZA_LAGHU_Laguna Hurtado","ceaza",-30.50903,-70.44594000000001,2500.0,"Temperatura",20.05,100
370,"Baker bajo Ñadis","11545000-K","dga",-47.5,-72.975,45.0,"Temperatura",,0
117,"Las Salinas","05500003-4","dga",-33.0019,-71.5467,20.0,"Temperatura",,0
649,"Mallarauco","AG51","agromet",-33.586666667,-70.996111111,258.0,"Temperatura",25.26,58
1208,"PIRQUE","05711003-1","dga",-33.6736,-70.5869,663.0,"Temperatura",,0
467,"Panguilemo","350028","dmc",-35.3778,-71.6011,119.0,"Temperatura",25.21,100
94,"Río Chalinga en la Palmilla","04712001-2","dga",-31.6958,-70.7158,800.0,"Temperatura",,0
574,"Quilanto","AG202","agromet",-41.030728,-72.996308833,156.0,"Temperatura",18.19,100
1339,"Santo Domingo","yy:00:00:00:00:2c","redmeteo",-33.640315,-71.60728,42.0,"Temperatura",,0
319,"Llancahue","10123004-K","dga",-39.8561,-73.1786,70.0,"Temperatura",,0
957,"Cisnes Puyuhuapi","440004","dmc",-44.32333333333334,-72.55527777777777,11.0,"Temperatura",,0
890,"YERBAS BUENAS 2","AG84","agromet",-35.690472222,-71.553944444,177.0,"Temperatura",23.85,100
294,"Curanilahue en Curanilahue","08700002-8","dga",-37.4833,-73.3369,149.0,"Temperatura",,0
667,"San Pedro-El Tránsito","AG248","agromet",-33.771111111,-70.685555556,448.0,"Temperatura",23.67,100
542,"Illapel","AG18","agromet",-31.731055556,-71.205555556,274.0,"Temperatura",,0
888,"Sauzal","AG169","agromet",-35.714879,-72.111307833,149.0,"Temperatura",25.8,100
930,"San Juan de la Costa, Bahía Mansa","400033","dmc",-40.586666666666666,-73.73527777777778,102.0,"Temperatura",,0
1405,"El Parral","AG714","agromet",-28.981546,-70.195909,1370.0,"Temperatura",25.48,100
375,"Glaciar O","11706000-4","dga",-48.93055555555555,-73.13555555555556,5.0,"Temperatura",,0
88,"Río Cogoti en Fraguita","04530001-3","dga",-31.1119,-70.885,1065.0,"Temperatura",,0
728,"Cañete","AG170","agromet",-37.892071,-73.411734833,35.0,"Temperatura",17.5,100
65,"Caldera","03340001-2","dga",-27.0692,-70.8156,15.0,"Temperatura",,0
524,"Tilama","AG360","agromet",-32.08,-71.16,503.0,"Temperatura",19.96,100
1288,"Quebrada Caya","01770002-2","dga",-20.753333333333334,-68.93416666666667,3890.0,"Temperatura",,0
604,"Huaquen","AG383","agromet",-32.34278,-71.40868,51.0,"Temperatura",,0
339,"Puelo","10523001-K","dga",-41.6511,-72.3117,5.0,"Temperatura",,0
127,"Canal Queltehue","05705002-0","dga",-33.8783,-70.1978,1519.0,"Temperatura",,0
1327,"Los Ángeles","2c:3a:e8:26:07:29","redmeteo",-37.466041,-72.359035,136.0,"Temperatura",,0
200,"Cn Melado en los Hierros","07317002-8","dga",-35.85,-71.0667,800.0,"Temperatura",,0
220,"Quella","07335004-2","dga",-36.0572,-72.0892,130.0,"Temperatura",,0
1388,"Mehuin (CEHUMet)","zx:00:00:00:00:5c","redmeteo",-39.44,-73.21,4.0,"Temperatura",,0
1277,"Caldera R.B.","270015","dmc",-27.07583,-70.83028,50.0,"Temperatura",,0
863,"Teno","AG89","agromet",-34.878888889,-71.165277778,288.0,"Temperatura",24.09,100
1426,"Valdivia de Paine","AG738","agromet",-33.7986592,-70.8413394,363.0,"Temperatura",23.24,100
156,"Pangal en Pangal","06006001-0","dga",-34.2467,-70.3281,1500.0,"Temperatura",,0
880,"Laberinto","AG597","agromet",-35.6993,-71.2687,471.0,"Temperatura",,0
64,"Las Vegas","03210001-5","dga",-26.6781,-69.6656,2250.0,"Temperatura",,0
1315,"Rayentué","AG667","agromet",-34.321704,-70.833901,371.0,"Temperatura",24.3,100
741,"Los Angeles","AG118","agromet",-37.447222222,-72.517222222,99.0,"Temperatura",24.55,100
1201,"LAGO PEÑUELAS","05510002-0","dga",-33.145,-71.5553,342.0,"Temperatura",,0
457,"Lo Prado Cerro San Francisco","330111","dmc",-33.4581,-70.9486,1068.0,"Temperatura",,0
189,"Río Mataquito A. Abajo Planta Celulosa Licancel","07123008-2","dga",-34.988055555555555,-72.02083333333333,0.0,"Temperatura",,0
779,"Collipulli","AG121","agromet",-38.001111111,-72.245555556,381.0,"Temperatura",,0
341,"Hornopiren","10610001-2","dga",-41.9383,-72.435,25.0,"Temperatura",,0
861,"Morza","AG88","agromet",-34.851666667,-71.020277778,324.0,"Temperatura",24.1,100
566,"Butalcura","AG195","agromet",-42.261761833,-73.650812,148.0,"Temperatura",17.04,100
264,"Río Biobio en la Culebra","08317004-2","dga",-37.7964,-71.6989,338.0,"Temperatura",,0
628,"Villa O\"Higgins subcomisaría","AG308","agromet",-48.47138889,-72.56027778,274.0,"Temperatura",,0
1385,"Balmaceda Ad.","450005","dmc",-45.91833,-71.67778,517.0,"Temperatura",15.78,100
789,"Los Arrayanes","AG547","agromet",-39.165408,-73.132936,6.0,"Temperatura",16.8,100
429,"Russfin","12873001-K","dga",-53.7594,-69.1892,225.0,"Temperatura",,0
1412,"Maria Isabel","AG708","agromet",-27.335098,-70.780382,108.0,"Temperatura",20.29,100
